panel_order,param_x,param_y,x_unit,y_unit,x_raw,y_raw,bias_value,bias_x1e4
0,Omega_m,n_s,0.32941176470588235,0.011764705882352941,0.29270588235294115,0.9209411764705883,0.0005057470482790445,5.057470482790444
0,Omega_m,n_s,0.3411764705882353,0.011764705882352941,0.29458823529411765,0.9209411764705883,0.0004993771553866736,4.993771553866736
0,Omega_m,n_s,0.3529411764705882,0.011764705882352941,0.2964705882352941,0.9209411764705883,0.0004949310192184631,4.9493101921846305
0,Omega_m,n_s,0.36470588235294116,0.011764705882352941,0.2983529411764706,0.9209411764705883,0.0004914135720514057,4.914135720514057
0,Omega_m,n_s,0.3764705882352941,0.011764705882352941,0.30023529411764704,0.9209411764705883,0.0004888576562081558,4.888576562081559
0,Omega_m,n_s,0.38823529411764707,0.011764705882352941,0.30211764705882355,0.9209411764705883,0.0004839318668316304,4.839318668316304
0,Omega_m,n_s,0.4,0.011764705882352941,0.304,0.9209411764705883,0.0004828196039691655,4.828196039691655
0,Omega_m,n_s,0.4117647058823529,0.011764705882352941,0.3058823529411765,0.9209411764705883,0.0004767378752826274,4.767378752826274
0,Omega_m,n_s,0.4235294117647059,0.011764705882352941,0.30776470588235294,0.9209411764705883,0.000473853110081434,4.73853110081434
0,Omega_m,n_s,0.43529411764705883,0.011764705882352941,0.3096470588235294,0.9209411764705883,0.00047105813380667977,4.710581338066798
0,Omega_m,n_s,0.44705882352941173,0.011764705882352941,0.3115294117647059,0.9209411764705883,0.0004663088518645701,4.663088518645701
0,Omega_m,n_s,0.4588235294117647,0.011764705882352941,0.3134117647058824,0.9209411764705883,0.0004599790671001967,4.599790671001967
0,Omega_m,n_s,0.47058823529411764,0.011764705882352941,0.31529411764705884,0.9209411764705883,0.000451748622431163,4.5174862243116305
0,Omega_m,n_s,0.4823529411764706,0.011764705882352941,0.3171764705882353,0.9209411764705883,0.0004438481537206469,4.438481537206469
0,Omega_m,n_s,0.49411764705882355,0.011764705882352941,0.3190588235294118,0.9209411764705883,0.0004447072739697166,4.447072739697166
0,Omega_m,n_s,0.5058823529411764,0.011764705882352941,0.32094117647058823,0.9209411764705883,0.0004440007298630014,4.4400072986300145
0,Omega_m,n_s,0.5176470588235293,0.011764705882352941,0.32282352941176473,0.9209411764705883,0.0004421609141778053,4.421609141778053
